,ID,Channel,Title,Duration,Release Date,Views,Likes,Comments,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
575,BzG5bhZLFm8,NCT 127,NCT 127 TAKES SINGAPORE : 1ST WORLD TOUR _NCT 127 TO THE WORLD,00:01:01,2019-07-24 13:00:03,50983.0,9224.0,292.0,152.0,24.0,12.0,7.0,7.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,219.0,9.0,5.0,1.0,0.0,1.0,0.0,237.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
576,r_l7hIudSkg,NCT,NCT 127 TAKES SINGAPORE : 1ST WORLD TOUR _NCT 127 TO THE WORLD,00:01:01,2019-07-24 13:00:08,136871.0,13680.0,247.0,101.0,15.0,6.0,5.0,1.0,3.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,2.0,2.0,0.0,0.0,0.0,1.0,154.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,4.0
577,oND-Yskap7g,채널 NCT DAILY,[N'-104] Wanna take a Long Flight ✈️ with me?,00:06:27,2019-07-25 09:00:06,429355.0,63349.0,1926.0,623.0,125.0,98.0,63.0,37.0,40.0,42.0,23.0,21.0,18.0,14.0,5.0,6.0,9.0,9.0,6.0,6.0,5.0,2.0,7.0,4.0,8.0,5.0,3.0,1179.0,48.0,20.0,13.0,12.0,5.0,6.0,1311.0,13.0,13.0,14.0,4.0,14.0,12.0,3.0,28.0,22.0,26.0,66.0
578,X-iJZ0gfKPo,SMTOWN,NCT DREAM 엔시티 드림 'BOOM' MV,00:03:18,2019-07-25 15:00:05,165936448.0,3257209.0,223685.0,25008.0,5529.0,2881.0,1903.0,1627.0,1869.0,1623.0,1838.0,1569.0,1278.0,1308.0,1135.0,1106.0,1094.0,982.0,923.0,887.0,853.0,833.0,1021.0,1108.0,923.0,908.0,839.0,59045.0,7085.0,4540.0,5520.0,2978.0,1431.0,958.0,91134.0,3894.0,2262.0,1747.0,2004.0,2600.0,1114.0,1435.0,2588.0,2460.0,2597.0,6361.0
579,JAsRRVXcTxU,채널 NCT DAILY,☠️NCT DREAM 'BOOM' MV Reaction☠️,00:05:51,2019-07-30 08:00:01,4491731.0,382917.0,7618.0,1829.0,582.0,371.0,250.0,220.0,221.0,189.0,128.0,142.0,121.0,85.0,51.0,33.0,49.0,59.0,46.0,37.0,28.0,53.0,34.0,32.0,32.0,29.0,7.0,4628.0,219.0,77.0,51.0,53.0,21.0,22.0,5269.0,121.0,58.0,34.0,98.0,67.0,33.0,49.0,50.0,37.0,40.0,37.0
580,h5tXpRrECc8,채널 NCT DAILY,[N'-105] 'We’ll take the highway to heaven'｜Highway to Heaven MV Behind Day1,00:07:53,2019-07-30 14:30:02,1398256.0,138852.0,3692.0,1187.0,301.0,138.0,92.0,84.0,45.0,49.0,32.0,41.0,50.0,37.0,44.0,41.0,49.0,42.0,20.0,25.0,21.0,24.0,19.0,17.0,9.0,30.0,29.0,2426.0,131.0,53.0,31.0,19.0,9.0,2.0,2730.0,32.0,34.0,32.0,21.0,12.0,9.0,29.0,36.0,60.0,33.0,25.0
581,opUhIt-RUUg,채널 NCT MUSIC,Cover | DOYOUNG - Rain (TAEYEON),00:03:51,2019-07-31 07:00:10,2691308.0,172386.0,5361.0,1579.0,314.0,188.0,149.0,124.0,140.0,145.0,153.0,89.0,79.0,50.0,47.0,23.0,24.0,34.0,15.0,17.0,19.0,28.0,29.0,29.0,24.0,17.0,15.0,3331.0,202.0,73.0,42.0,36.0,26.0,9.0,3917.0,57.0,75.0,38.0,40.0,26.0,22.0,56.0,82.0,58.0,51.0,53.0
582,Q85VorMj2Fo,채널 NCT DAILY,[N'-106] NCT DREAM 'BOOM' Backstage at the broadcasting,00:08:29,2019-08-01 13:00:06,1453853.0,121019.0,2623.0,868.0,214.0,103.0,73.0,57.0,40.0,22.0,16.0,14.0,14.0,16.0,14.0,18.0,13.0,11.0,12.0,18.0,10.0,6.0,15.0,12.0,10.0,10.0,9.0,1595.0,132.0,51.0,28.0,23.0,13.0,3.0,1955.0,29.0,22.0,14.0,13.0,12.0,4.0,24.0,24.0,25.0,17.0,11.0
583,thkA5GHNuJ4,채널 NCT DAILY,"☠UNBOXING☠ of NCT DREAM ""We Boom"" Album",00:12:03,2019-08-02 14:00:15,1237862.0,110277.0,2109.0,677.0,153.0,68.0,42.0,36.0,24.0,21.0,11.0,17.0,20.0,22.0,15.0,16.0,12.0,18.0,15.0,17.0,7.0,9.0,9.0,4.0,8.0,9.0,11.0,1241.0,84.0,30.0,14.0,14.0,16.0,13.0,1487.0,24.0,18.0,20.0,18.0,15.0,6.0,17.0,30.0,10.0,13.0,18.0
584,aMhWin53Vqc,채널 NCT DAILY,"Bingsu-ya~ BOOM bingsu-ya~ Don't melt, don't melt~🎵🍧 | Chenji's This and That Ep. 14",00:15:55,2019-08-03 04:00:00,1502940.0,127321.0,2807.0,726.0,146.0,94.0,56.0,52.0,29.0,23.0,27.0,24.0,23.0,25.0,17.0,21.0,12.0,8.0,6.0,8.0,3.0,6.0,10.0,15.0,14.0,15.0,9.0,1369.0,192.0,77.0,46.0,39.0,25.0,22.0,1901.0,41.0,31.0,14.0,25.0,26.0,17.0,27.0,35.0,57.0,40.0,23.0
585,ZCSTLmcMI44,채널 NCT DAILY,[N'-107] Behind the We Boom,00:06:41,2019-08-04 05:00:00,1432399.0,142106.0,3334.0,929.0,189.0,105.0,58.0,64.0,42.0,51.0,43.0,54.0,66.0,61.0,63.0,27.0,31.0,19.0,14.0,16.0,10.0,16.0,13.0,14.0,17.0,19.0,14.0,1935.0,269.0,74.0,24.0,21.0,19.0,21.0,2472.0,49.0,24.0,20.0,29.0,32.0,19.0,24.0,35.0,34.0,28.0,13.0
586,i6bNNmMX1zc,채널 NCT DAILY,Dream VS Dream | JAEMIN VS JISUNG,00:08:29,2019-08-06 13:00:18,1935998.0,169890.0,2512.0,750.0,146.0,110.0,62.0,31.0,42.0,21.0,20.0,11.0,14.0,14.0,18.0,13.0,16.0,8.0,15.0,11.0,10.0,10.0,8.0,8.0,13.0,6.0,10.0,1367.0,111.0,64.0,53.0,30.0,13.0,3.0,1736.0,44.0,24.0,20.0,33.0,18.0,11.0,19.0,30.0,32.0,16.0,15.0
587,Y86JcTNj6bo,WayV,[WayV-ehind] '爱不释手 (Let me love u)',00:11:58,2019-08-07 09:00:04,1145251.0,122292.0,3521.0,485.0,193.0,132.0,109.0,90.0,94.0,74.0,64.0,55.0,30.0,25.0,28.0,23.0,27.0,15.0,27.0,23.0,19.0,20.0,16.0,16.0,11.0,8.0,5.0,1589.0,124.0,53.0,47.0,24.0,16.0,2.0,1924.0,30.0,35.0,56.0,33.0,29.0,23.0,39.0,37.0,58.0,64.0,47.0
588,tvyP7A_CzQI,채널 NCT DAILY,[N'-108] 안녕 러시아 👋 Привет россия | MTV Behind in Russia,00:05:47,2019-08-08 09:00:16,349519.0,37577.0,1001.0,316.0,62.0,34.0,31.0,27.0,22.0,19.0,9.0,18.0,12.0,7.0,4.0,13.0,4.0,5.0,4.0,7.0,2.0,8.0,4.0,5.0,1.0,4.0,4.0,622.0,49.0,15.0,5.0,5.0,2.0,2.0,729.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,10.0,13.0,2.0
589,wiWfUv7GYBM,NCT 127,"At Capitol Congress 2019, NCT 127 to the world!",00:02:39,2019-08-09 11:30:02,77339.0,14262.0,639.0,284.0,39.0,44.0,25.0,14.0,23.0,9.0,5.0,6.0,6.0,2.0,4.0,5.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,481.0,21.0,10.0,1.0,0.0,3.0,3.0,533.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0
590,BIpbclmxYDc,채널 NCT DAILY,Dream VS Dream | RENJUN VS CHENLE,00:07:25,2019-08-09 13:00:02,1128880.0,98534.0,2370.0,738.0,183.0,109.0,63.0,51.0,27.0,24.0,18.0,17.0,16.0,24.0,11.0,17.0,16.0,28.0,21.0,13.0,13.0,16.0,5.0,6.0,8.0,5.0,7.0,1436.0,85.0,53.0,28.0,26.0,14.0,11.0,1729.0,36.0,26.0,9.0,14.0,12.0,13.0,19.0,36.0,23.0,15.0,14.0
591,vE4yvDcblIY,NCT DREAM,NCT DREAM 엔시티 드림 'BOOM' Vertical Video,00:03:25,2019-08-10 03:00:04,4732786.0,454920.0,9771.0,1609.0,567.0,322.0,252.0,209.0,200.0,163.0,147.0,126.0,115.0,131.0,134.0,87.0,65.0,71.0,64.0,43.0,41.0,33.0,28.0,22.0,26.0,29.0,29.0,4513.0,355.0,242.0,152.0,123.0,76.0,72.0,5998.0,332.0,116.0,89.0,274.0,106.0,87.0,106.0,135.0,108.0,111.0,120.0
592,NzvbX9xeqXI,채널 NCT DAILY,[N’-109] We got that! NCT DREAM ‘BOOM’ MV Behind #1,00:06:48,2019-08-11 04:00:00,1741490.0,147167.0,2191.0,611.0,124.0,68.0,41.0,44.0,50.0,36.0,30.0,33.0,19.0,29.0,24.0,21.0,15.0,14.0,16.0,6.0,6.0,8.0,7.0,2.0,13.0,3.0,9.0,1229.0,54.0,23.0,13.0,23.0,21.0,13.0,1455.0,41.0,25.0,24.0,43.0,22.0,17.0,24.0,21.0,27.0,15.0,16.0
593,2NCvckzYGUw,채널 NCT DAILY,[N'-110] 'I can’t wait to love you all alone'｜Highway to Heaven MV Behind Day2,00:09:23,2019-08-11 12:00:00,1429456.0,135788.0,4656.0,1147.0,349.0,247.0,174.0,139.0,100.0,65.0,57.0,39.0,43.0,37.0,32.0,31.0,38.0,29.0,40.0,26.0,23.0,16.0,24.0,14.0,16.0,16.0,12.0,2714.0,172.0,69.0,69.0,50.0,37.0,22.0,3228.0,45.0,47.0,16.0,21.0,23.0,14.0,83.0,63.0,39.0,51.0,43.0
594,TW9GEvKX-bQ,채널 NCT DAILY,Dream VS Dream｜JENO VS HAECHAN,00:06:18,2019-08-13 13:00:07,1139769.0,97149.0,1928.0,555.0,140.0,72.0,53.0,30.0,22.0,18.0,23.0,14.0,24.0,16.0,23.0,13.0,9.0,12.0,16.0,5.0,11.0,7.0,11.0,14.0,10.0,6.0,11.0,1115.0,66.0,31.0,21.0,8.0,3.0,3.0,1298.0,24.0,13.0,10.0,16.0,7.0,17.0,20.0,42.0,13.0,12.0,9.0
595,9Fnu18VWUS8,채널 NCT DAILY,[N'-111] We like that! NCT DREAM 'BOOM' MV Behind #2,00:07:43,2019-08-16 13:00:04,1117402.0,95372.0,1602.0,468.0,99.0,46.0,37.0,28.0,15.0,7.0,13.0,12.0,21.0,13.0,17.0,12.0,19.0,6.0,8.0,16.0,15.0,12.0,4.0,8.0,9.0,8.0,7.0,900.0,61.0,32.0,13.0,15.0,8.0,8.0,1077.0,16.0,8.0,11.0,21.0,8.0,12.0,17.0,12.0,22.0,13.0,8.0
596,dsHkeNX3pLA,채널 NCT DAILY,I believe I can fly~ Flying Yoga(Aerial Yoga) with MARK | Johnny’s Communication Center (JCC) Ep.12,00:16:21,2019-08-17 04:00:03,3985166.0,300923.0,7661.0,1350.0,319.0,174.0,119.0,89.0,78.0,77.0,77.0,84.0,84.0,67.0,73.0,62.0,50.0,60.0,36.0,36.0,25.0,21.0,24.0,33.0,27.0,29.0,25.0,3019.0,565.0,342.0,182.0,96.0,64.0,42.0,4489.0,72.0,93.0,62.0,102.0,69.0,104.0,172.0,103.0,96.0,90.0,81.0
597,ZY9Jx1vwHfY,채널 NCT DAILY,🐹🔎지성이의 관찰일기 : BOOM MV 촬영장,00:07:48,2019-08-19 09:00:13,647192.0,67768.0,1639.0,449.0,87.0,54.0,51.0,47.0,40.0,32.0,33.0,21.0,12.0,7.0,8.0,8.0,12.0,9.0,12.0,13.0,6.0,12.0,12.0,7.0,12.0,10.0,9.0,963.0,143.0,49.0,22.0,23.0,20.0,19.0,1280.0,14.0,12.0,10.0,12.0,7.0,10.0,7.0,10.0,11.0,9.0,12.0
598,Jtwi-YMOOtc,채널 NCT DAILY,[N'-112] ✨Paris in the NCT~🎶✨,00:06:49,2019-08-21 13:00:07,938455.0,87316.0,2073.0,736.0,128.0,74.0,48.0,33.0,22.0,16.0,21.0,13.0,22.0,15.0,12.0,13.0,8.0,11.0,8.0,3.0,5.0,8.0,6.0,11.0,6.0,6.0,6.0,1231.0,105.0,40.0,30.0,9.0,9.0,6.0,1474.0,9.0,9.0,1.0,2.0,11.0,10.0,22.0,20.0,28.0,10.0,9.0
599,xEKlhTV2HYI,채널 NCT MUSIC,Cover | JAEHYUN - I Like Me Better (Lauv),00:03:21,2019-08-22 13:00:15,101897665.0,2832917.0,108793.0,7308.0,3230.0,2002.0,1031.0,771.0,479.0,412.0,292.0,315.0,414.0,420.0,433.0,406.0,313.0,307.0,298.0,269.0,241.0,349.0,400.0,423.0,446.0,473.0,426.0,21458.0,4108.0,2361.0,1878.0,897.0,494.0,377.0,34687.0,1877.0,1729.0,825.0,1082.0,1080.0,1348.0,2031.0,2476.0,2310.0,2170.0,3021.0
600,lmjemIl_Prs,채널 NCT DAILY,[N'-113] 이토록↗︎↗︎↗︎ 확신해찬~🎵 |  'BOOM' 음악중심 대기실 비하인드,00:06:10,2019-08-24 13:00:10,1380262.0,110450.0,2460.0,605.0,118.0,97.0,49.0,40.0,25.0,22.0,17.0,11.0,13.0,13.0,17.0,18.0,16.0,18.0,10.0,4.0,8.0,11.0,15.0,10.0,8.0,10.0,15.0,1170.0,178.0,51.0,24.0,25.0,15.0,8.0,1525.0,20.0,11.0,17.0,26.0,7.0,11.0,23.0,36.0,29.0,20.0,12.0
601,CUr5e6t3kSU,채널 NCT MUSIC,NCT DREAM 엔시티 드림 'Fireflies’ (24th World Scout Jamboree Ver.),00:03:20,2019-08-25 13:00:03,3351627.0,246044.0,5117.0,1482.0,409.0,237.0,180.0,96.0,54.0,52.0,45.0,38.0,51.0,53.0,35.0,32.0,35.0,47.0,27.0,26.0,19.0,22.0,19.0,20.0,25.0,26.0,28.0,3058.0,162.0,49.0,22.0,12.0,9.0,7.0,3362.0,38.0,63.0,29.0,23.0,29.0,35.0,45.0,41.0,51.0,46.0,34.0
602,L0vD7bncFoU,채널 NCT DAILY,NCT 127 BKLYN BOYS #1,00:15:05,2019-08-27 13:00:05,5289062.0,300107.0,6964.0,1251.0,352.0,239.0,140.0,100.0,79.0,73.0,83.0,59.0,62.0,59.0,56.0,36.0,47.0,50.0,33.0,30.0,28.0,33.0,27.0,25.0,17.0,33.0,28.0,2940.0,310.0,126.0,84.0,90.0,54.0,27.0,3927.0,71.0,63.0,50.0,50.0,45.0,91.0,128.0,101.0,91.0,80.0,61.0
603,LgWebixRcpE,채널 NCT DAILY,[N'-114] We gon’ light it up! 🌟｜NCT DREAM in 24th World Scout Jamboree,00:13:58,2019-08-28 09:00:08,1399594.0,118533.0,2029.0,358.0,82.0,70.0,56.0,40.0,17.0,19.0,24.0,24.0,10.0,10.0,11.0,4.0,15.0,14.0,7.0,11.0,8.0,15.0,4.0,7.0,10.0,8.0,10.0,834.0,130.0,32.0,28.0,15.0,11.0,11.0,1110.0,25.0,13.0,23.0,16.0,18.0,16.0,32.0,42.0,44.0,23.0,32.0
604,_b7zcynRBjU,채널 NCT DAILY,[N'-115] NCT DREAM 공개 팬사인회 비하인드 with NCTzens💚,00:02:53,2019-08-29 13:00:07,309946.0,35311.0,794.0,338.0,52.0,22.0,15.0,12.0,5.0,5.0,17.0,9.0,3.0,4.0,7.0,7.0,2.0,2.0,3.0,5.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,517.0,25.0,17.0,6.0,5.0,4.0,2.0,594.0,7.0,6.0,4.0,1.0,2.0,1.0,6.0,9.0,2.0,2.0,2.0
605,IKMNTxI8yEw,WayV,[WayV-log] poTENtial up! In Thailand 1,00:10:33,2019-08-30 10:00:03,686557.0,71367.0,2237.0,537.0,156.0,109.0,92.0,76.0,65.0,42.0,40.0,25.0,22.0,17.0,16.0,20.0,10.0,23.0,13.0,19.0,26.0,12.0,7.0,10.0,12.0,9.0,11.0,1369.0,121.0,34.0,29.0,15.0,21.0,13.0,1646.0,24.0,20.0,7.0,11.0,3.0,14.0,26.0,17.0,19.0,17.0,17.0
606,8r68Ak6-EUs,채널 NCT DAILY,NCT 127 BKLYN BOYS #2,00:17:48,2019-08-31 13:00:00,4557114.0,239631.0,6126.0,1043.0,387.0,189.0,177.0,107.0,73.0,64.0,78.0,45.0,54.0,50.0,46.0,34.0,32.0,48.0,31.0,45.0,38.0,20.0,26.0,23.0,29.0,30.0,16.0,2685.0,265.0,123.0,56.0,25.0,38.0,70.0,3463.0,63.0,51.0,54.0,81.0,67.0,93.0,138.0,94.0,90.0,76.0,60.0
607,B7u9nPhkVLI,채널 NCT DAILY,드림 미니게임 🎮 ROUND 1 : 드림 골든벨 | NCT DREAM mini game,00:18:36,2019-09-02 13:00:42,3821688.0,235812.0,3066.0,566.0,143.0,52.0,47.0,27.0,17.0,13.0,15.0,11.0,11.0,10.0,16.0,17.0,19.0,14.0,10.0,12.0,12.0,13.0,10.0,24.0,30.0,24.0,20.0,1133.0,195.0,57.0,60.0,43.0,66.0,16.0,1714.0,29.0,27.0,44.0,16.0,22.0,33.0,61.0,54.0,27.0,36.0,44.0
608,AIOoPlPcFok,NCT 127,NCT 127 American School 101 #1,00:05:39,2019-09-04 03:00:00,2898164.0,240836.0,7926.0,1260.0,383.0,225.0,157.0,135.0,104.0,126.0,147.0,127.0,124.0,112.0,97.0,101.0,61.0,53.0,39.0,55.0,48.0,40.0,58.0,81.0,62.0,55.0,47.0,3697.0,676.0,292.0,181.0,119.0,69.0,142.0,5401.0,66.0,50.0,77.0,71.0,54.0,77.0,137.0,99.0,88.0,47.0,69.0
609,bOT2tawj6gY,WayV,[WayV-log] poTENtial up! In Thailand 2,00:07:21,2019-09-06 10:00:13,485415.0,50509.0,1767.0,381.0,121.0,85.0,71.0,68.0,42.0,38.0,22.0,12.0,15.0,16.0,14.0,13.0,15.0,20.0,12.0,14.0,12.0,16.0,12.0,6.0,6.0,7.0,11.0,1029.0,91.0,41.0,19.0,7.0,7.0,5.0,1242.0,32.0,23.0,11.0,5.0,5.0,6.0,18.0,11.0,24.0,11.0,24.0
610,BrhUnKxzhDg,채널 NCT DAILY,NCT 127 BKLYN BOYS #3,00:13:22,2019-09-06 13:00:04,3281683.0,196326.0,6444.0,980.0,399.0,197.0,175.0,96.0,64.0,86.0,87.0,51.0,71.0,47.0,65.0,39.0,60.0,53.0,35.0,30.0,24.0,43.0,30.0,26.0,15.0,22.0,21.0,2716.0,264.0,82.0,51.0,43.0,51.0,31.0,3378.0,70.0,45.0,30.0,58.0,49.0,138.0,139.0,110.0,73.0,80.0,67.0
611,JqIyD6FNuxI,채널 NCT DAILY,드림 미니게임 🎮 ROUND 2 : 동물의 왕국 | NCT DREAM mini game,00:11:58,2019-09-07 13:00:04,2304893.0,154322.0,2907.0,572.0,203.0,115.0,61.0,40.0,28.0,19.0,14.0,20.0,11.0,21.0,22.0,21.0,16.0,18.0,12.0,18.0,16.0,11.0,12.0,10.0,5.0,5.0,7.0,1277.0,113.0,49.0,26.0,31.0,41.0,24.0,1650.0,45.0,36.0,47.0,21.0,16.0,37.0,54.0,46.0,29.0,35.0,27.0
612,eXm97ILrmdo,채널 NCT DAILY,[N'-116] 재현이만 모르는 커피 내기 🤷‍♂️ | 소리바다 어워즈 대기실 비하인드,00:07:31,2019-09-08 05:00:03,863091.0,60443.0,1603.0,529.0,88.0,52.0,41.0,22.0,27.0,24.0,26.0,20.0,26.0,17.0,11.0,4.0,6.0,9.0,7.0,0.0,14.0,4.0,4.0,4.0,4.0,7.0,20.0,966.0,64.0,34.0,24.0,20.0,6.0,7.0,1154.0,10.0,4.0,8.0,3.0,9.0,24.0,11.0,16.0,14.0,14.0,11.0
613,BNzOYU-a4Gs,NCT 127,NCT 127 American School 101 #2,00:02:48,2019-09-10 03:00:01,1554733.0,122869.0,2305.0,695.0,204.0,104.0,60.0,55.0,33.0,52.0,47.0,54.0,34.0,39.0,37.0,40.0,22.0,18.0,13.0,18.0,15.0,13.0,12.0,14.0,18.0,8.0,14.0,1619.0,78.0,26.0,21.0,7.0,7.0,3.0,1795.0,10.0,15.0,7.0,5.0,9.0,25.0,33.0,22.0,17.0,11.0,7.0
614,TVl4gopl39A,WayV,[Play V] KUN's MIDI Studio,00:08:03,2019-09-11 10:00:08,207041.0,31905.0,2589.0,462.0,112.0,111.0,94.0,64.0,80.0,65.0,37.0,31.0,35.0,16.0,35.0,17.0,25.0,10.0,20.0,14.0,14.0,6.0,15.0,12.0,2.0,6.0,11.0,1294.0,97.0,36.0,32.0,20.0,16.0,8.0,1575.0,78.0,34.0,21.0,27.0,7.0,11.0,14.0,64.0,36.0,36.0,24.0
615,bIE60R49Lyk,채널 NCT DAILY,NCT 127 BKLYN BOYS #4,00:10:00,2019-09-11 13:00:07,7363578.0,393419.0,6093.0,1007.0,334.0,190.0,116.0,72.0,61.0,71.0,48.0,56.0,45.0,40.0,48.0,56.0,24.0,33.0,18.0,18.0,14.0,17.0,9.0,17.0,18.0,25.0,12.0,2349.0,122.0,48.0,42.0,32.0,16.0,16.0,2750.0,88.0,57.0,46.0,36.0,54.0,133.0,144.0,103.0,79.0,73.0,82.0
616,31VA1hMfpvk,채널 NCT DAILY,🌕한가위 특집🌕 추석 맞이 서예 교실🖌 (Happy Chuseok!),00:07:24,2019-09-12 01:00:00,262852.0,25877.0,987.0,398.0,35.0,46.0,34.0,26.0,9.0,10.0,17.0,6.0,4.0,9.0,8.0,5.0,5.0,1.0,3.0,2.0,0.0,4.0,0.0,2.0,1.0,4.0,4.0,633.0,27.0,7.0,15.0,10.0,8.0,1.0,723.0,5.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,7.0,5.0
617,lZHM7XHQSKA,채널 NCT DAILY,🌕Chuseok Special feature 🌕 making rice cake 🎂 (Happy Chuseok!),00:06:09,2019-09-12 01:05:00,425525.0,42720.0,1011.0,429.0,33.0,41.0,34.0,26.0,22.0,17.0,12.0,13.0,14.0,4.0,8.0,6.0,6.0,1.0,6.0,8.0,1.0,4.0,0.0,1.0,2.0,4.0,4.0,696.0,38.0,19.0,16.0,9.0,6.0,7.0,834.0,5.0,2.0,3.0,2.0,1.0,2.0,3.0,11.0,8.0,3.0,3.0
618,WGMKdV5A-Q0,채널 NCT DAILY,드림 미니게임 🎮 ROUND 3 : 고요 속의 외침 | NCT DREAM mini game,00:14:01,2019-09-12 13:00:08,3305077.0,200914.0,4020.0,587.0,220.0,149.0,72.0,46.0,33.0,30.0,25.0,19.0,19.0,13.0,30.0,17.0,20.0,14.0,16.0,20.0,16.0,19.0,16.0,1.0,10.0,16.0,10.0,1418.0,174.0,76.0,35.0,25.0,18.0,18.0,1871.0,64.0,72.0,105.0,58.0,47.0,85.0,118.0,84.0,89.0,52.0,53.0
619,NGPcb9u68w0,채널 NCT DAILY,Hiking for 38h with YUTA (Thank you Chicken) | Johnny’s Communication Center (JCC) Ep.13,00:13:11,2019-09-15 03:00:01,1658327.0,150190.0,5935.0,1182.0,272.0,168.0,126.0,135.0,122.0,111.0,67.0,81.0,97.0,77.0,82.0,69.0,63.0,37.0,50.0,33.0,31.0,29.0,39.0,36.0,19.0,30.0,22.0,2978.0,252.0,79.0,41.0,23.0,34.0,18.0,3551.0,72.0,23.0,41.0,33.0,51.0,120.0,122.0,131.0,57.0,47.0,40.0
620,xoj0raUWVpg,채널 NCT DAILY,NCT 127 CHILLING IN THE STATES｜HIT THE STATES : SPIN-OFF,00:28:24,2019-09-17 04:00:05,2494508.0,144857.0,4903.0,801.0,301.0,136.0,99.0,79.0,70.0,63.0,68.0,63.0,78.0,72.0,49.0,56.0,38.0,28.0,30.0,42.0,41.0,25.0,25.0,30.0,22.0,25.0,28.0,2269.0,164.0,102.0,29.0,29.0,15.0,10.0,2713.0,64.0,48.0,31.0,34.0,26.0,76.0,124.0,96.0,53.0,46.0,54.0
621,JDdoua_P9-c,NCT 127,NCT 127 American School 101 #3,00:03:49,2019-09-18 03:00:02,1191736.0,114114.0,3210.0,697.0,187.0,132.0,68.0,47.0,53.0,49.0,58.0,59.0,60.0,58.0,41.0,49.0,24.0,23.0,20.0,22.0,26.0,16.0,24.0,16.0,23.0,18.0,10.0,1780.0,116.0,54.0,31.0,22.0,8.0,18.0,2092.0,39.0,31.0,45.0,18.0,26.0,55.0,46.0,39.0,34.0,16.0,17.0
622,S6DD6b0i1Nk,채널 NCT DAILY,[N'-117] 드림이들 🏝베트남에 왔다낭🏝｜NCT DREAM in Đà Nẵng,00:08:43,2019-09-19 09:00:09,2353815.0,172694.0,2489.0,549.0,166.0,102.0,86.0,85.0,73.0,67.0,38.0,24.0,16.0,16.0,14.0,11.0,13.0,17.0,10.0,11.0,8.0,10.0,11.0,16.0,12.0,4.0,4.0,1363.0,99.0,26.0,20.0,12.0,6.0,11.0,1593.0,19.0,15.0,20.0,24.0,20.0,36.0,59.0,40.0,19.0,20.0,28.0
623,ETOBgZlCgVI,채널 NCT DAILY,[N'-118] 첫 단독 화보 찍어봤어요📸✨ | 런쥔 화보 瑞丽YOUNG,00:03:00,2019-09-22 04:00:02,324391.0,49434.0,3177.0,1166.0,212.0,97.0,92.0,62.0,51.0,48.0,37.0,37.0,48.0,37.0,44.0,25.0,22.0,12.0,25.0,10.0,13.0,23.0,10.0,13.0,9.0,7.0,9.0,2109.0,125.0,33.0,32.0,19.0,10.0,12.0,2439.0,28.0,9.0,7.0,6.0,10.0,14.0,13.0,20.0,15.0,6.0,1.0
624,1U44LReTovk,채널 NCT DAILY,일상의 재현 : 윤오의 첫 번째 턴테이블,00:13:53,2019-09-23 13:00:01,1594688.0,149480.0,4050.0,1041.0,306.0,163.0,119.0,59.0,48.0,35.0,26.0,21.0,30.0,23.0,35.0,30.0,22.0,23.0,18.0,18.0,12.0,11.0,20.0,13.0,11.0,10.0,15.0,2109.0,160.0,76.0,66.0,41.0,51.0,18.0,2617.0,40.0,18.0,13.0,16.0,41.0,60.0,78.0,82.0,32.0,33.0,38.0
625,TyJ8nDC1aQA,채널 NCT DAILY,Back To The 1990s🚀 그땐 그랬지…🍂 #1 l 천지의 이것저것 Ep.15,00:14:09,2019-10-02 13:00:08,1482169.0,131742.0,4402.0,1120.0,284.0,155.0,106.0,71.0,41.0,30.0,38.0,33.0,43.0,35.0,43.0,26.0,27.0,23.0,23.0,22.0,23.0,24.0,16.0,14.0,22.0,16.0,16.0,2251.0,210.0,114.0,68.0,34.0,16.0,28.0,2850.0,42.0,39.0,29.0,31.0,24.0,55.0,92.0,56.0,64.0,42.0,42.0
