,ID,Channel,Title,Duration,Release Date,Views,Likes,Comments
2604,z7V8MTKN4f4,NCT,NCT U 'Kangaroo' @2023 NCT CONCERT - NCT NATION : To The World,00:03:42,2023-09-11 11:00:31,1503588,45305,915
2605,HDhNEqyqIog,NCT 127,PUMA와 조명 그리고 우리칠이 함께 한다면?💚  | PUMA Photoshoot Behind,00:13:59,2023-09-11 13:00:14,196551,20096,463
2606,ldoeVc4HDZY,NCT,[Un Cut] Take #1 | 'Golden Age' MV Behind the Scene,00:22:28,2023-09-12 13:00:40,309098,29970,723
2607,sdML3fosM4U,NCT 127,불가사의(Mystery) in Seoul #TAEYONG,00:01:00,2023-09-12 15:00:45,169748,23390,1117
2608,GOf5tT93eYI,NCT 127,불가사의(Mystery) in Seoul #JOHNNY,00:00:51,2023-09-12 15:01:00,133642,19863,704
2609,zWnYkqheyPY,NCT 127,불가사의(Mystery) in Seoul #HAECHAN,00:01:12,2023-09-12 15:02:00,188920,27933,919
2610,qDxHD0Wfx28,NCT 127,아홉 왕자가 공주님들만 기다리고 있어요👑💖 | 2023 NCT 127 7th ANNIVERSARY FANMEETING ‘ONCE UPON A 7ULY’ Behind,00:18:33,2023-09-13 11:00:50,278032,24226,544
2611,SRG4PEaX4Gc,WayV,VCR Shooting Behind | 2023 WayV Fanmeeting Tour ‘Phantom’ Behind Ep.1,00:24:28,2023-09-13 12:00:32,47365,6345,347
2612,exTkBNwqNnA,NCT DREAM,7년 동안 아껴주고 행복하게 해줘서 너무 고맙고💚 | 2023 NCT DREAM 7th ANNIVERSARY FANMEETING 'DREAM LAND’ Behind,00:17:33,2023-09-13 13:00:30,425878,41326,861
2613,QVXuZTkWaV8,NCT 127,불가사의(Mystery) in Seoul #YUTA,00:01:03,2023-09-13 15:00:16,195225,20822,1042
2614,65V-y0AChBk,NCT 127,불가사의(Mystery) in Seoul #DOYOUNG,00:01:04,2023-09-13 15:01:00,137918,18858,752
2615,vmnZelI28BI,NCT 127,불가사의(Mystery) in Seoul #MARK,00:01:16,2023-09-13 15:02:00,197229,26010,911
2616,wFYCbS1g4Uk,NCT,😎오늘 아침은 Kimchi볶.음.밥.을 먹었G〰🍚ㅣBaggy Boys Club #2,00:23:59,2023-09-14 13:00:46,737199,51884,1239
2617,28ZbByKDYvQ,NCT 127,불가사의(Mystery) in Seoul #TAEIL,00:00:57,2023-09-14 15:00:02,118693,15229,617
2618,Uepc17HuxIA,NCT 127,불가사의(Mystery) in Seoul #JUNGWOO,00:01:17,2023-09-14 15:01:00,130327,17255,754
2619,Js3atvbIXdU,NCT 127,불가사의(Mystery) in Seoul #JAEHYUN,00:01:27,2023-09-14 15:02:00,172532,21862,722
2620,7f4McrJ9SbE,NCT,[Un Cut] Take #2 | 'Golden Age' MV Behind the Scene,00:18:02,2023-09-15 11:00:09,218842,22416,434
2621,gU03jCV95ls,NCT,TAEIL & HAECHAN ’N.Y.C.T’ Recording Behind the Scenes,00:13:44,2023-09-15 13:00:26,108072,14470,590
2622,q5wJmxyrg8c,NCT,[Un Cut] Take #3 | 'Baggy Jeans' MV Behind the Scene,00:29:55,2023-09-16 13:00:28,582607,39428,806
2623,XOomuhEj6hY,NCT 127,Check the facts,00:00:46,2023-09-17 15:00:22,754893,62164,1506
2624,PnlMxeFlkUs,WayV,WayV 威神V 'Kick Back (Korean Ver.)' Dance Rehearsal,00:04:14,2023-09-20 12:00:20,79430,11153,547
2625,HiSbi3CgWvM,WayV,WayV 威神V 'Phantom' Dance Rehearsal,00:04:59,2023-09-20 13:00:15,67828,9717,435
2626,Zb6lf9Ot5ic,NCT,"[Un Cut] Take #4 | ‘PADO, Kangaroo, The BAT, Alley Oop’ Archiving Video Behind the Scene",00:30:39,2023-09-21 13:00:27,364163,29507,640
2627,m1sJyNyyTDY,NCT 127,푸른 성의 불가사의 | ❮Fact Checkmate EP.1❯ 팩트 리조트 경매장 살인사건,00:43:42,2023-09-22 13:00:08,1251593,71057,1881
2628,BmrSVgmJFFo,WayV,Dance Practice Behind | 2023 WayV Fanmeeting Tour ‘Phantom’ Behind Ep.2,00:28:10,2023-09-24 12:00:16,87558,8664,424
2629,9ReYeCr20Ns,NCT,칠감즈 진짜 많이 사랑해 주시고!💚 | Baggy Jeans 음악방송 대기실 비하인드,00:25:45,2023-09-24 13:00:12,723103,40560,865
2630,KvoZmpSWq8M,NCT,폴로에 오신 걸 환영합니다💛🫵🏻 | Polo Ralph Lauren Store Shooting Behind,00:07:33,2023-09-27 11:00:14,107325,14198,521
2631,uHKWsm6BFyE,NCT 127,최후의 선택의 선택의 선택 | ❮Fact Checkmate EP.2❯ 팩트 리조트 경매장 살인사건,00:44:55,2023-09-27 13:00:56,601704,37894,984
2632,2qBKQlQutak,NCT 127,NCT 127 : Deities of Seoul,00:02:50,2023-09-27 15:00:03,528141,72384,2858
2633,KeJ0c3ZIwwE,NCT,"[Un Cut] Take #5 | ‘Kangaroo, The BAT, PADO’ Dance Practice Behind the Scene",00:16:41,2023-10-01 13:00:13,587976,45663,1171
2634,UCF36lHSk3Y,NCT 127,NCT 127 엔시티 127 'Angel Eyes' Track Video,00:03:10,2023-10-01 15:00:16,3891421,150921,6887
2635,UCF36lHSk3Y,NCT 127,NCT 127 엔시티 127 'Angel Eyes' Track Video,00:03:10,2023-10-01 15:00:16,3891421,150921,6887
2636,DFOwwmU4jlM,NCT,TOD'S의 앰버서더로 인사드리게 되었습니다🤍🤎 | TOD'S X W Korea Photoshoot Behind,00:07:15,2023-10-02 11:00:07,69639,9901,749
2637,jxLrb_XHCTo,NCT,[Un Cut] Take #6 | 'Baggy Jeans' Dance Practice Behind the Scene,00:13:52,2023-10-03 13:00:29,737639,44903,1136
2638,QVWLY7T2TYk,NCT,[Un Cut] Take #7 | 'Baggy Jeans' Recording Behind the Scene,00:21:23,2023-10-04 13:00:30,832128,51280,1272
2639,xjuBSpLt7ZE,NCT 127,NCT 127 'Fact Check (불가사의; 不可思議)' (Official Audio),00:03:05,2023-10-06 04:00:28,456707,41603,2996
2640,_1FwLkCnQ3Y,NCT 127,NCT 127 '무중력 (Space)' (Official Audio),00:03:09,2023-10-06 04:01:00,911842,25312,874
2641,Q1Wn9BaDbwA,NCT 127,NCT 127 'Parade (행진)' (Official Audio),00:03:26,2023-10-06 04:02:00,547209,18433,718
2642,N7nbLNvW_yY,NCT 127,NCT 127 'Angel Eyes' (Official Audio),00:03:05,2023-10-06 04:03:00,139708,9969,370
2643,tIL911hxKLw,NCT 127,NCT 127 'Yacht' (Official Audio),00:03:08,2023-10-06 04:04:00,577607,18860,745
2644,1huk8i1wZqo,NCT 127,NCT 127 'Je Ne Sais Quoi' (Official Audio),00:03:36,2023-10-06 04:05:00,625839,19208,708
2645,XU4vMaSAG60,NCT 127,NCT 127 '별의 시 (Love is a beauty)' (Official Audio),00:04:49,2023-10-06 04:06:00,424994,19156,990
2646,J-MiRuG1kv0,NCT 127,NCT 127 '소나기 (Misty)' (Official Audio),00:03:58,2023-10-06 04:07:00,312138,14838,649
2647,kfNM_Ra5fLA,NCT 127,NCT 127 'Real Life' (Official Audio),00:03:33,2023-10-06 04:08:00,289402,16622,594
2648,vGuJuW0bDWA,SMTOWN,NCT 127 엔시티 127 'Fact Check (불가사의; 不可思議)' MV,00:03:13,2023-10-06 06:00:31,59700574,807361,75188
2649,PKixvGLszi0,NCT,[Un Cut] Take #8 | ‘Not Your Fault’ Recording Behind the Scene,00:20:48,2023-10-06 13:00:22,152198,16066,952
2650,3SWbFIdzAX4,NCT WISH,NCT NEW TEAM 'Hands Up' Opening act @2023 NCT CONCERT - NCT NATION : To The World,00:03:59,2023-10-06 14:00:04,2098882,71918,2958
2651,rQBWYqqfreU,NCT 127,NCT 127 엔시티 127 'Fact Check (불가사의; 不可思議)' Performance Video,00:03:13,2023-10-07 11:00:46,5526814,216968,4543
2652,rQBWYqqfreU,NCT 127,NCT 127 엔시티 127 'Fact Check (불가사의; 不可思議)' Performance Video,00:03:13,2023-10-07 11:00:46,5526825,216968,4543
2653,ivImyzSpnFs,NCT,[Un Cut] Take #9 | ‘Golden Age’ Recording Behind the Scene,00:35:56,2023-10-07 13:00:28,377661,34562,1034
2654,adKZucMH27E,NCT,2023 NCT CONCERT - NCT NATION : To The World Recap Video,00:04:23,2023-10-08 06:00:00,247198,31361,858
2655,lmtqzULHIPs,NCT,❤️‍🔥태용&WayV in KCON🎤🏟️ | KCON LA 2023 Behind,00:19:55,2023-10-08 11:00:39,175690,17027,635
2656,IBGBvN_7UxI,NCT 127,NCT 127 'Fact Check (불가사의; 不可思議)' Live Stage @A Night of Festival,00:03:16,2023-10-08 13:00:22,1503501,69455,1379
2657,IBGBvN_7UxI,NCT 127,NCT 127 'Fact Check (불가사의; 不可思議)' Live Stage @A Night of Festival,00:03:16,2023-10-08 13:00:22,1503501,69455,1379
2658,tBcPZR0R7fU,NCT,숙소 투어/자전거/바다 수영🏊🏻‍♂️😎/맥주&포카치아/돌체앤가바나2023🇮🇹 | DOYOUNG Puglia Vlog,00:22:50,2023-10-10 11:00:44,231483,21000,1030
2659,4mSWwgp-jBs,NCT 127,REACTION to ’Fact Check (불가사의; 不可思議)’ MVㅣNCT 127 Reaction,00:05:36,2023-10-10 13:00:07,814642,66424,947
2660,V1elFZZLBwo,NCT 127,꿈꿔왔던 Ocean view🐋🌊 | CHECK THAT 🌟 불가사리를 찾아서 EP.1,00:34:04,2023-10-11 13:00:21,780659,55904,1356
2661,4ZkfRmIyQM0,NCT 127,하얀 파도 같이 벅찬 Scene 💙✅ | CHECK THAT 🌟 불가사리를 찾아서 EP.2,00:23:48,2023-10-12 13:00:03,481281,38652,816
2662,XfdP9oayP0I,NCT 127,UNBOXING of NCT 127 ‘Fact Check’ Album 💚✅,00:10:15,2023-10-13 11:00:32,252734,23956,546
2663,fRl2sEXR5pw,WayV,☺️Do you know that I love you🏆｜ KUN & XIAOJUN’s Weibo Music Awards 2023 Behind,00:06:56,2023-10-13 12:00:38,34429,5867,289
2664,PPXrHGO95S0,NCT 127,내 혓바닥이 제일 기억하는 맛이오~🍜 | 불가살(不可殺) : 서울의 신 1화,00:27:32,2023-10-13 13:00:21,929308,52893,1133
2665,nzDbTRYgdpk,NCT 127,NCT 127 엔시티 127 'Fact Check (불가사의; 不可思議)' Dance Practice,00:03:08,2023-10-14 15:00:38,3184170,145081,2513
2666,nzDbTRYgdpk,NCT 127,NCT 127 엔시티 127 'Fact Check (불가사의; 不可思議)' Dance Practice,00:03:08,2023-10-14 15:00:38,3184170,145081,2513
2667,CBQRZ_2uDsA,NCT 127,NCT 127 엔시티 127 'Parade (행진)' Dance Practice,00:02:18,2023-10-15 13:00:15,590926,39648,761
2668,CBQRZ_2uDsA,NCT 127,NCT 127 엔시티 127 'Parade (행진)' Dance Practice,00:02:18,2023-10-15 13:00:15,590926,39648,761
2669,CqPFwphyD2c,WayV,Interview : WINWIN | Invincible Youth,00:00:39,2023-10-17 12:00:09,47186,8468,296
2670,rkMqeRf1RJE,WayV,Interview : HENDERY | Invincible Youth,00:00:29,2023-10-17 12:01:00,37647,7409,178
2671,KOBLr3B1AsI,WayV,Interview : XIAOJUN | Invincible Youth,00:00:37,2023-10-17 12:02:00,39471,7596,224
2672,wrRpKFAFsd8,WayV,Interview : KUN  | Invincible Youth,00:00:34,2023-10-18 12:01:00,26830,5695,155
2673,W6SRbOZA7_4,WayV,Interview : TEN  | Invincible Youth,00:00:45,2023-10-18 12:01:00,51442,8813,561
2674,nHqyMGU4z08,WayV,Interview : YANGYANG  | Invincible Youth,00:00:51,2023-10-18 12:02:00,32491,6219,204
2675,2o_lVDbbxUk,NCT 127,저건 누가 봐도 ‘팩트’인 표정이오~🪭 l 불가살(不可殺) : 서울의 신 2화,00:28:56,2023-10-18 13:00:02,683915,41550,815
2676,ZVcy7bQkBhA,SMTOWN,NCT NEW TEAM 'Hands Up' MV,00:03:32,2023-10-19 09:00:31,9396921,222146,10074
2677,i4AjISB8JFk,NCT DREAM,"DREAM SKETCH : Page #7 - in LONDON, PARIS, BERLIN | THE DREAM SHOW2 BEHIND",00:29:35,2023-10-19 11:00:36,343538,33977,1028
2678,AuIV0bWMEy8,WayV,WayV 威神V 'No One But You + INVINCIBLE (极限)' Track Video,00:03:27,2023-10-19 13:00:09,1092451,96512,7199
2679,wou3V3kt5po,NCT,또 다른 태용이의 모습 잘 지켜봐 주세요💚 | LOEWE X ELLE Photoshoot Behind,00:06:19,2023-10-20 11:00:55,61493,8888,545
2680,53vw_VtbUMo,WayV,Secret Revealed | Invincible Youth EP.1,00:24:20,2023-10-20 12:00:08,244217,28707,1543
2681,OxKM1IV3m1A,WayV,Unfulfilled Dream | Invincible Youth EP.2,00:13:47,2023-10-23 12:00:30,117271,15678,872
2682,cHOvX4zsaKc,NCT 127,[Un Cut] Take #1 | ‘불가사의(Mystery) in Seoul’ & ‘NCT 127 : Deities of Seoul’ Behind the Scene,00:26:15,2023-10-23 13:00:28,186496,16642,367
2683,4jsh9hu7Bng,NCT WISH,NCT NEW TEAM 'We Go!' Dance Practice (Moving Ver.),00:03:03,2023-10-23 14:00:03,688604,37771,1315
2684,4jsh9hu7Bng,NCT WISH,NCT NEW TEAM 'We Go!' Dance Practice (Moving Ver.),00:03:03,2023-10-23 14:00:03,688604,37771,1315
2685,ObLNmOj_Ttw,NCT WISH,NCT NEW TEAM 'Hands Up' Dance Practice (Moving Ver.),00:03:16,2023-10-24 11:00:20,450119,31443,1113
2686,ObLNmOj_Ttw,NCT WISH,NCT NEW TEAM 'Hands Up' Dance Practice (Moving Ver.),00:03:16,2023-10-24 11:00:20,450119,31443,1113
2687,ZiDnpDJ9Z_Y,NCT WISH,NCT NEW TEAM 'Hands Up' Dance Practice,00:03:23,2023-10-24 12:00:34,493076,32160,928
2688,ZiDnpDJ9Z_Y,NCT WISH,NCT NEW TEAM 'Hands Up' Dance Practice,00:03:23,2023-10-24 12:00:34,493076,32160,928
2689,Sf9EjduGkFI,NCT 127,NCT 127 'Parade (행진)' Live Stage @A Night of Festival,00:02:24,2023-10-24 13:00:31,555842,17471,262
2690,Sf9EjduGkFI,NCT 127,NCT 127 'Parade (행진)' Live Stage @A Night of Festival,00:02:24,2023-10-24 13:00:31,555840,17471,262
2691,64NXvZKXWb0,NCT 127,NCT 127 '별의 시 (Love is a beauty)' Live Stage @A Night of Festival,00:04:51,2023-10-24 13:01:00,773582,27933,848
2692,64NXvZKXWb0,NCT 127,NCT 127 '별의 시 (Love is a beauty)' Live Stage @A Night of Festival,00:04:51,2023-10-24 13:01:00,773582,27933,848
2693,Q0XAV0tDBZ0,NCT 127,NCT 127 'Angel Eyes' Live Stage @A Night of Festival,00:03:08,2023-10-24 13:02:00,968559,30528,592
2694,Q0XAV0tDBZ0,NCT 127,NCT 127 'Angel Eyes' Live Stage @A Night of Festival,00:03:08,2023-10-24 13:02:00,968559,30528,592
2695,jtUtGiRFmdc,NCT 127,NCT 127 'Title Remix' Live Stage @A Night of Festival,00:08:53,2023-10-24 13:03:00,1333853,55682,1361
2696,jtUtGiRFmdc,NCT 127,NCT 127 'Title Remix' Live Stage @A Night of Festival,00:08:53,2023-10-24 13:03:00,1333853,55682,1361
2697,3Xw1PtOgeWA,NCT WISH,REACTION to ⚾️’Hands Up’💥 MVㅣNCT NEW TEAM Reaction,00:09:15,2023-10-25 13:00:05,314793,29093,1303
2698,ItgiMtb6EAY,NCT DREAM,"DREAM SKETCH : Page #8 - in NEWARK, CHICAGO, ATLANTA | THE DREAM SHOW2 BEHIND",00:31:09,2023-10-26 11:00:16,224219,21697,531
2699,5FHw1qkcjC8,NCT,‘Do’lce & Gabbana🖤🤍 | Dolce & Gabbana X ARENA Photoshoot Behind,00:06:38,2023-10-26 13:00:07,82782,10233,525
2700,zMEWfabBHR4,NCT 127,[Un Cut] Take #2 | NCT 127 The 5th Album ❮Fact Check❯ : A Night of Festival Behind the Scene,00:28:09,2023-10-27 13:01:01,229193,18596,335
2701,kuqs19UyNEk,WayV,WayV 威神V 'Poppin' Love (心动预告)' Track Video,00:02:06,2023-10-28 13:00:39,2665291,142857,7719
2702,wgkIwvhi1ow,NCT 127,[Un Cut] Take #3 | 'Fact Check (불가사의; 不可思議)’ Jacket Behind the Scene,00:16:19,2023-10-28 13:00:49,141866,13316,378
2703,XMyTn4xPcB4,WayV,"💚WayZenNies, see you in November!👋",00:17:23,2023-10-31 12:00:32,62152,8369,417
2704,RyPNJ_CZHhk,NCT,NCT NATION : To the World in Cinemas | 12월 전 세계 개봉 확정 💚,00:01:30,2023-11-02 03:00:09,306865,13747,265
2705,TcWZvKnnBNg,NCT 127,[Un Cut] Take #4 | 'Fact Check (불가사의; 不可思議)' MV Behind the Scene #1,00:27:49,2023-11-02 13:00:22,400487,29672,799
2706,_DRKSirFwD0,NCT,부산에서 재밌게 놀고 시즌3에서 봐요💚 | 천지의 이것저것 시즌2 Ep.15,00:28:05,2023-11-03 11:00:38,517408,57255,2373
2707,VYAUcccFkuM,NCT WISH,初めてのMV撮影⚾️ 緊張😖 ワクワク💗 | 첫 뮤비 촬영🎥 긴장되고 설레요😝 | ‘Hands Up’ MV Behind the Scene,00:19:18,2023-11-03 12:00:20,225100,18396,725
2708,SqGqpQuLy98,NCT 127,[Un Cut] Take #5 | 'Fact Check (불가사의; 不可思議)' MV Behind the Scene #2,00:22:55,2023-11-03 13:00:24,291090,21670,394
2709,jjJXo4t2qCo,NCT DREAM,"DREAM SKETCH : Page #9 - in HOUSTON, DALLAS, LA, SEATTLE | THE DREAM SHOW2 BEHIND",00:22:28,2023-11-05 11:00:42,170176,17485,344
2710,gexXiLgbDy8,NCT 127,[Un Cut] Take #6 | 'Fact Check (불가사의; 不可思議)' Dance Practice Behind the Scene,00:27:34,2023-11-05 13:00:28,1177863,64184,1248
2711,GE-MjfrzErg,WayV,REACTION to ‘On My Youth (遗憾效应)’ MV | WayV 威神V Reaction,00:11:46,2023-11-07 12:00:22,105451,13929,1019
2712,G39z1nzfk0k,NCT 127,[Un Cut] Take #7 | 'Parade (행진)' Dance Practice Behind the Scene,00:13:04,2023-11-07 13:00:11,261415,21144,328
2713,Xvgylx950lE,NCT WISH,神戸牛モッパン🍖 とってもおいしいです😋 | 고베규 먹방🍖 완전 맛있어요💛 | NCT NEW TEAM in KOBE,00:04:34,2023-11-07 14:30:20,287558,21490,777
2714,Z0jIOHLEE2A,NCT DREAM,함께 만들 추억들 속에…서 꿈을 꿔?🤔 | M COUNTDOWN IN PARIS 대기실 비하인드,00:06:21,2023-11-08 11:00:28,135420,17902,1212
2715,4WH20kEMVbE,NCT,NCT NATION : To The World in Cinemas | Get Tickets Now !,00:01:18,2023-11-08 23:00:03,122703,11423,286
2716,WstRWHIni3E,WayV,WayV 威神V 'On My Youth (English Ver.)' Performance Video,00:03:39,2023-11-09 09:00:31,7661015,67940,4596
2717,6OYvcP287KU,NCT 127,🌟🪸하면 되는 거야¨*•.¸♪ 다시 돌아온 코노칠🎙️ | 'Fact Check (불가사의; 不可思議)’ 음악방송 대기실 비하인드 #1,00:29:11,2023-11-09 13:00:04,840348,48707,1137
2718,eUjjq08cRYI,NCT,Dance Practice Behind | Ep.1 | 2023 NCT CONCERT - NCT NATION : To The World,00:23:10,2023-11-10 11:00:40,2010510,115026,2280
2719,ueAoBQ99VV8,NCT 127,"Go ask the world and Check That!🌎✅︎ | 'Fact Check (불가사의; 不可思議)’ 음악방송, 부산 원 아시아 페스티벌 대기실 비하인드 #2",00:10:24,2023-11-11 11:00:55,239388,18565,279
2720,nmh1WkU-M7k,WayV,WayV 威神V 'Poppin' Love (心动预告)' Dance Practice,00:03:11,2023-11-11 12:00:45,407448,33174,2005
2721,ECprMMvPy0k,NCT 127,KICK-OFF MEETING | NCT 127 3RD TOUR ‘NEO CITY : SEOUL - THE UNITY’,00:05:55,2023-11-11 13:00:16,197644,19382,608
2722,UFq7cIQ588k,NCT 127,[Un Cut] Take #8 | 'Angel Eyes' Track Video & 'Fact Check (불가사의; 不可思議)' Performance Behind the Scene,00:20:27,2023-11-12 13:00:18,234435,20424,404
2723,YeoDK2ZSuBc,NCT WISH,サッカーとゲームをして⚽️ ご飯はいつ？👀 | 축구하고 게임하고⛳ 밥은 언제 먹지?🤔 | WE GO! WE FLY! EP. 1,00:27:17,2023-11-12 14:58:51,552619,36916,1291
2724,3MIBIDizmk4,WayV,WayV 威神V 'On My Youth (English Ver.)' Dance Practice,00:03:36,2023-11-13 12:00:03,188249,17046,973
2725,1SptO76gOwU,SMTOWN,[NCT LAB] WayV 威神V 'Phantom (KUN Remix)' MV Teaser,00:00:31,2023-11-13 15:00:01,53595,7843,349
2726,mW4OFevfEj8,NCT 127,[Un Cut] Take #9 | 'Fact Check (불가사의; 不可思議)' Recording Behind the Scene,00:36:19,2023-11-14 13:00:47,645630,44970,1432
2727,AIULG5K6uIE,NCT,NCT NATION : To The World in Cinemas | Official Trailer,00:00:30,2023-11-14 23:00:05,164664,17008,381
2728,VKm6drFwchs,SMTOWN,[NCT LAB] WayV 威神V 'Phantom (KUN Remix)' MV,00:03:24,2023-11-15 09:00:31,209448,26854,1918
2729,qYXgudKV7fI,NCT,Cover｜RENJUN - golden hour (JVKE),00:01:39,2023-11-15 11:00:46,2549379,296146,16803
2730,5N9icEYXU4g,NCT 127,[Un Cut] Take #10 | ‘Parade (행진)’ Recording Behind the Scene,00:26:08,2023-11-15 13:00:08,176585,15669,559
2731,12vlARn2X3s,NCT DREAM,"DREAM SKETCH : Page #10 - in MANILA, SINGAPORE, MACAU, KUALA LUMPUR | THE DREAM SHOW2 BEHIND",00:37:06,2023-11-16 11:00:01,251838,23075,721
2732,QGmZ4qR1e0c,WayV,🫣Stop fighting! | Youth Awards: Best Actor🏆 Ep.1,00:16:57,2023-11-16 12:00:19,163470,16514,864
2733,MEFM7DIyZPU,NCT DREAM,"NCT DREAM, JVKE 'Broken Melodies (JVKE Remix)' (Official Audio)",00:03:47,2023-11-17 05:00:11,532474,76559,2322
2734,MEFM7DIyZPU,NCT DREAM,"NCT DREAM, JVKE 'Broken Melodies (JVKE Remix)' (Official Audio)",00:03:47,2023-11-17 05:00:11,532474,76559,2322
2735,ME2p2IHTeRA,NCT,WayV 威神V 'Phantom (KUN Remix)' Producing Behind The Scenes,00:14:28,2023-11-17 13:00:16,40075,7485,650
2736,OxWODK64z-Q,WayV,[Un Cut] Take #1｜'On My Youth' Jacket Behind the Scenes Pt.1,00:30:58,2023-11-18 12:00:17,47108,6146,325
2737,UEr1tIGOxlo,NCT DREAM,[STARSTRUCK] NCT DREAM의 글로벌 팬사랑 프로젝트! Official Trailer,00:02:52,2023-11-20 03:00:15,309543,39418,756
2738,1Rh3AI73crc,WayV,WayV 威神V 'Poppin' Love (心动预告)' Youth Ver.,00:03:15,2023-11-20 12:00:04,283714,32108,1570
2739,r1OJfKvpyl0,NCT,WHEN JUNGWOO CRIED | GOOD BYE 쇼! 음악중심,00:16:57,2023-11-21 13:00:49,218323,21967,844
2740,G6wXLuwW4BQ,NCT,NCT NATION : To The World in Cinemas | Black on Black (ScreenX Trailer),00:00:30,2023-11-21 23:00:08,235166,12386,159
2741,TF-cIn7nR2M,WayV,🧐Who will be the winner?! | Youth Awards: Best Actor🏆 Ep.2,00:15:11,2023-11-22 12:00:32,112380,12427,675
2742,_fWUwcvdzuI,WayV,UNBOXING of WayV 威神V 'On My Youth' Album,00:14:54,2023-11-23 12:00:33,58049,7765,292
2743,4XCU0lJUlxE,NCT,NCT NATION : To The World in Cinemas | Get ‘Special Format’ Tickets Now !,00:01:01,2023-11-23 23:00:02,61917,7803,124
2744,1SqkKQdUgYM,NCT WISH,おいしい夕ご飯🍖 幸せなキャンプファイヤー🪵| 맛있는 저녁 식사🍽️ 행복한 캠프파이어🔥| WE GO! WE FLY! EP. 2,00:33:24,2023-11-24 13:10:13,544331,28552,1049
2745,sMew82jFdMQ,NCT WISH,外はサクサクヤな🥐 ひつまぶし🥢🤩 | 겉은 바삭쿠야한🥐 히츠마부시😝 | NCT NEW TEAM in NAGOYA,00:06:39,2023-11-27 11:00:49,209002,15075,427
2746,4mcG_nS4NSc,NCT 127,💚우리 #시즈니 랑 #우리칠 너무 감사합니다💚,00:01:31,2023-11-28 13:45:10,63832,12049,455
2747,27nOVMtgtFI,NCT,NCT NATION : To The World in Cinemas | Baggy Jeans (ScreenX Trailer),00:00:36,2023-11-28 23:00:02,67479,7607,131
2748,Lk8zB5VId3E,NCT,Stage Practice & Rehearsal Behind | Ep.2 | 2023 NCT CONCERT - NCT NATION : To The World,00:25:17,2023-11-29 11:00:17,920028,60967,1123
2749,LJY5M2eXDRM,NCT 127,우리칠 힐링 타임💚/따만 미니/크루푹에 나시고렝/새공원/버스투어 | NCT 127 in JAKARTA🇮🇩,00:22:05,2023-11-29 13:00:13,1304800,120351,2139
2750,9Ja3FT0FDTU,WayV,[Un Cut] Take #2｜'On My Youth' Jacket Behind the Scenes Pt.2,00:25:55,2023-11-30 00:00:04,40140,5198,320
2751,TdFiXIhdFqY,NCT DREAM,[STARSTRUCK] Ep.1 마크를 찾아서,00:20:01,2023-12-01 03:00:22,1189227,110891,1853
2752,4Tp6-dKxyAs,WayV,[Un Cut] Take #3 | 'No One But You + INVINCIBLE (极限)' Track Video Behind the Scenes,00:21:54,2023-12-01 12:00:04,35898,4970,271
2753,xAVuapNHrD4,NCT DREAM,NCT DREAM 엔시티 드림 'Poison (모래성)' Performance Practice (MMA ver.),00:04:07,2023-12-03 11:00:49,1186759,90397,2588
2754,xAVuapNHrD4,NCT DREAM,NCT DREAM 엔시티 드림 'Poison (모래성)' Performance Practice (MMA ver.),00:04:07,2023-12-03 11:00:49,1186759,90397,2588
2755,IO00xunAr5Y,NCT,Concert D-Day Behind | Ep.3 | 2023 NCT CONCERT - NCT NATION : To The World,00:27:30,2023-12-05 11:00:14,486863,39208,827
2756,r9ODjPwgOiI,WayV,[Un Cut] Take #4 | 'Poppin' Love (心动预告)' Track Video Behind the Scenes,00:19:09,2023-12-05 12:00:45,53509,6731,325
2757,bHjEXbPRaik,NCT DREAM,부대찌개가 왜 이렇게 한강이야😲? | 이불 속은 위험해 | NCT DREAM Stay Away From the Blanket EP.1,00:27:15,2023-12-05 13:00:28,1475516,112875,2110
2758,K7cHPC3c3Jk,SMTOWN,[NCT LAB] NCT U 엔시티 유 '蓝洋海龟 (Marine Turtle)' MV,00:03:40,2023-12-06 09:00:12,1078483,117337,4799
2759,dTcsSQkFw4A,NCT WISH,新幹線に乗って石川へ🚅 | 신칸센 타고 이시카와로 가요💨 | NCT NEW TEAM on SHINKANSEN,00:05:46,2023-12-06 11:00:38,197135,14334,328
2760,BaezYdNoWQI,NCT DREAM,"DREAM SKETCH : Page #11 - in SAO PAULO, SANTIAGO, LIMA, CDMX | THE DREAM SHOW2 BEHIND",00:35:46,2023-12-07 13:00:07,310446,32287,1158
2761,VpymB3S3O_s,NCT DREAM,[STARSTRUCK] Ep.2 덩크슛 in LA,00:19:53,2023-12-08 03:00:14,754273,67358,1392
2762,H-0oK2UUgSk,NCT,NCT U 'Marine Turtle' MV Behind the Scenes,00:19:13,2023-12-09 11:00:13,66144,9536,287
2763,FBgOUb8Pazs,NCT,NCT U 'Marine Turtle' Recording Behind the Scenes,00:22:37,2023-12-10 11:00:11,62853,8688,408
2764,G0KQMcTGhkY,WayV,Work is a must⚠️🤣 | Visiting Bilibili,00:17:50,2023-12-11 12:00:18,50775,6914,295
2765,vDry5PxsnqA,NCT,JAKARTA🇮🇩 Terima Kasih💚 | SMTOWN LIVE 2023 : SMCU PALACE @JAKARTA Behind the Scenes,00:26:45,2023-12-12 11:00:51,580193,61594,1667
